참여자번호,브레이크유형,감속정도,구간번호,브레이크세기,반응시간,인지시간,브레이크횟수,실시간앞차간격최소,실시간앞차간격최대
3,C점멸주파수변화제동등,저감속,6,0.00664,1.488,0.352,1,33.12281,38.64441
3,C점멸주파수변화제동등,저감속,7,0.06477,0.948,0.076,1,18.41851,29.59137
3,C점멸주파수변화제동등,고감속,3,0.06433,0.873,0,1,18.27068,29.35652
3,C점멸주파수변화제동등,저감속,8,0,0,0,0,50.952,51.95788
3,C점멸주파수변화제동등,저감속,9,0,0,1.235,0,38.20889,49.32042
3,C점멸주파수변화제동등,저감속,10,0,0,0.312,0,33.94905,37.39227
3,C점멸주파수변화제동등,저감속,11,0.02961,1.359,0,1,22.75287,30.52556
3,C점멸주파수변화제동등,고감속,4,0.04038,0.914,0,1,22.48989,29.71839
3,C점멸주파수변화제동등,저감속,12,0,0,0.852,0,26.28458,32.11218
3,C점멸주파수변화제동등,저감속,13,0,0,0,0,43.8063,46.5114
3,C점멸주파수변화제동등,저감속,14,0,0,1.475,0,24.98598,31.78836
3,C점멸주파수변화제동등,저감속,15,0.02864,1.127,0.451,1,24.06011,33.7078
3,C점멸주파수변화제동등,고감속,5,0.03451,1.095,0.419,1,24.21782,33.68363
3,C점멸주파수변화제동등,저감속,16,0,0,0.532,0,38.94752,40.91219
3,C점멸주파수변화제동등,저감속,17,0,0,0.733,0,31.52053,41.28293
3,C점멸주파수변화제동등,고감속,6,0.00498,1.646,0.416,1,24.67364,33.38283
3,C점멸주파수변화제동등,저감속,18,0.00454,1.607,0.421,1,25.09064,33.35113
3,C점멸주파수변화제동등,저감속,19,0,0,0,0,34.9938,38.00383
3,C점멸주파수변화제동등,고감속,7,0,0,0.535,0,43.72579,56.47597
3,C점멸주파수변화제동등,저감속,20,0,0,0.421,0,43.07297,56.24743
3,C점멸주파수변화제동등,저감속,21,0,0,0,0,17.54058,23.3841
3,C점멸주파수변화제동등,저감속,22,0,0,0.682,0,44.11282,48.44336
3,C점멸주파수변화제동등,고감속,8,0.09901,0.863,0.304,1,13.74757,35.89728
3,C점멸주파수변화제동등,저감속,23,0,0,1.318,0,39.91896,41.33496
3,C점멸주파수변화제동등,저감속,24,0,0,0,0,28.41954,30.01221
3,C점멸주파수변화제동등,고감속,9,0.03212,0.3,0,1,23.41797,32.44712
3,C점멸주파수변화제동등,저감속,25,0,0,0.699,0,30.6856,32.88283
3,C점멸주파수변화제동등,저감속,26,0,0,0.873,0,37.14748,39.91129
3,D면적변화제동등,저감속,1,0,0,0.801,0,31.12537,32.0712
3,D면적변화제동등,저감속,2,0,0,0.621,0,28.71177,31.39846
3,D면적변화제동등,고감속,1,0.07546,1.248,0.481,1,22.23652,32.39552
3,D면적변화제동등,저감속,3,0.01299,0.841,0.075,1,25.7856,31.40811
3,D면적변화제동등,저감속,4,0,0,0.571,0,27.70128,32.74903
3,D면적변화제동등,저감속,5,0,0,0.412,0,23.39814,29.51762
3,D면적변화제동등,저감속,6,0,0,1.352,0,29.25383,29.5674
3,D면적변화제동등,저감속,7,0,0,0,0,41.2042,42.43072
3,D면적변화제동등,고감속,2,0.06724,1.148,0.445,1,22.5531,33.99876
3,D면적변화제동등,저감속,8,0,0,0,0,38.57209,39.10677
3,D면적변화제동등,저감속,9,0.00243,1.403,0.587,1,23.78076,30.9937
3,D면적변화제동등,고감속,3,0.02039,1.33,0.55,1,19.50711,30.76725
3,D면적변화제동등,저감속,10,0,0,1.019,0,32.55425,34.1016
3,D면적변화제동등,저감속,11,0,0,0.385,0,20.23723,24.69347
3,D면적변화제동등,저감속,12,0,0,0.443,0,25.65363,28.42515
3,D면적변화제동등,저감속,13,0,0,0,0,46.2896,48.83536
3,D면적변화제동등,저감속,14,0.0065,1.98,0.781,1,24.77995,39.01582
3,D면적변화제동등,고감속,4,0.0098,1.903,0.704,1,23.84729,39.01402
3,D면적변화제동등,저감속,15,0,0,0,0,24.27247,25.59505
3,D면적변화제동등,고감속,5,0.01488,1.19,0.203,1,23.56734,30.07479
3,D면적변화제동등,저감속,16,0.04992,0,0,0,22.78241,28.76875
3,D면적변화제동등,저감속,17,0,0,0.383,0,31.281,33.18377
3,D면적변화제동등,고감속,6,0.00791,1.858,0.427,1,23.17502,28.87552
3,D면적변화제동등,저감속,18,0,0,0,0,25.66029,28.79498
3,D면적변화제동등,저감속,19,0,0,0.273,0,24.70588,27.94481
3,D면적변화제동등,고감속,7,0.01331,1.89,0.432,1,20.17623,35.85815
3,D면적변화제동등,저감속,20,0,0,0.287,0,23.36467,25.91559
3,D면적변화제동등,저감속,21,0,0,0.475,0,32.31597,36.2905
3,D면적변화제동등,저감속,22,0,0,0.535,0,22.59451,23.33389
3,D면적변화제동등,저감속,23,0,0,0,0,34.38239,35.32408
3,D면적변화제동등,고감속,8,0.0542,1.526,0.646,1,11.46016,31.65237
4,A기본제동등,고감속,1,0.07783,2.287,0.793,1,34.67498,53.33628
4,A기본제동등,저감속,1,0,0,0,0,18.22431,21.16655
4,A기본제동등,저감속,2,0,0,0.167,0,23.12817,27.58312
4,A기본제동등,저감속,3,0,0,0.91,0,35.97089,36.74353
4,A기본제동등,저감속,4,0,0,0.481,0,31.48432,35.85253
4,A기본제동등,저감속,5,0,0,0.516,0,40.04202,41.42957
4,A기본제동등,고감속,2,0.22658,1.645,0.783,1,17.4618,32.17502
4,A기본제동등,저감속,6,0.22682,1.442,0.502,1,17.98658,31.96807
4,A기본제동등,저감속,7,0,0,0,0,17.14794,18.00988
4,A기본제동등,고감속,3,0,0,1.045,0,31.0127,41.27275
4,A기본제동등,저감속,8,0,0,0.333,0,20.16285,26.84811
4,A기본제동등,저감속,9,0,0,0,0,47.82343,50.90268
4,A기본제동등,고감속,4,0.20391,1.619,0.696,1,23.74262,43.69761
4,A기본제동등,저감속,10,0.52637,0,0,0,23.41428,29.4523
4,A기본제동등,저감속,11,0,0,0.169,0,35.67925,39.73332
4,A기본제동등,저감속,12,0,0,0,0,29.27283,30.06553
4,A기본제동등,고감속,5,0,0,1.428,0,33.85391,42.36433
4,A기본제동등,저감속,13,0,0,0,0,48.37991,52.17017
4,A기본제동등,저감속,14,0,0,0,0,47.92226,51.22266
4,A기본제동등,고감속,6,0.12468,1.889,0,1,16.66428,31.3581
4,A기본제동등,저감속,15,0.06829,1.605,0,1,18.92758,31.09263
4,A기본제동등,저감속,16,0,0,0,0,29.05844,33.12918
4,A기본제동등,저감속,17,0,0,0.827,0,35.95071,38.20131
4,A기본제동등,저감속,18,0,0,0.632,0,29.328,34.54377
4,A기본제동등,고감속,7,0.09004,1.984,0.849,1,25.70303,38.57502
4,A기본제동등,저감속,19,0.01725,0.089,0,1,34.99283,43.8323
4,A기본제동등,고감속,8,0.22738,0.991,0.47,1,19.06515,33.0321
4,A기본제동등,저감속,20,0.05582,1.496,0.733,1,22.79865,27.38995
4,A기본제동등,고감속,9,0.14623,1.584,0.669,1,20.63472,32.79852
4,A기본제동등,저감속,21,0.21645,0.767,0,1,20.81831,30.4086
4,A기본제동등,저감속,22,0,0,0,0,20.34107,21.18823
4,A기본제동등,고감속,10,0.19873,1.415,0.35,1,16.64624,30.46773
4,A기본제동등,저감속,23,0.11217,1.298,0.233,1,19.23979,30.19134
4,A기본제동등,저감속,24,0.19974,0.799,0.119,1,15.72574,19.65387
4,A기본제동등,저감속,25,0,0,1.291,0,21.80716,24.2029
4,B밝기변화제동등,저감속,1,0,0,1.043,0,30.74031,31.93225
4,B밝기변화제동등,저감속,2,0.05324,0.986,0,1,26.27937,32.77146
4,B밝기변화제동등,고감속,1,0.19586,0.9,0,1,19.90537,32.48946
4,B밝기변화제동등,저감속,3,0,0,0.81,0,17.99072,20.04374
4,B밝기변화제동등,저감속,4,0,0,0.088,0,30.71835,33.61509
4,B밝기변화제동등,고감속,2,0.14257,0.918,0,1,18.23354,26.61188
4,B밝기변화제동등,저감속,5,0.1381,0,0,0,20.23962,22.26644
4,B밝기변화제동등,저감속,6,0,0,0.606,0,34.59097,39.88483
4,B밝기변화제동등,고감속,3,0.19467,1.314,0,1,18.85341,28.57833
4,B밝기변화제동등,저감속,7,0,0,0,0,38.19478,42.57325
4,B밝기변화제동등,고감속,4,0.01975,1.611,0.487,1,26.66066,35.35736
4,B밝기변화제동등,저감속,8,0.02874,2.224,0.483,1,21.46095,29.10862
4,B밝기변화제동등,저감속,9,0,0,0,0,33.62065,38.05035
4,B밝기변화제동등,저감속,10,0,0,0,0,17.57273,22.03942
4,B밝기변화제동등,저감속,11,0,0,0,0,34.52933,35.87321
4,B밝기변화제동등,저감속,12,0,0,0,0,28.68851,29.72522
4,B밝기변화제동등,저감속,13,0.21418,1.789,0.951,1,23.45796,38.62899
4,B밝기변화제동등,고감속,5,0.21104,1.706,0.868,1,23.69823,38.62899
4,B밝기변화제동등,저감속,14,0,0,0.078,0,36.41301,40.63168
4,B밝기변화제동등,저감속,15,0,0,0,0,38.30001,42.31107
4,B밝기변화제동등,고감속,6,0,0,2.206,0,34.91482,52.86928
4,B밝기변화제동등,저감속,16,0,0,0.701,0,14.55917,16.46338
4,B밝기변화제동등,저감속,17,0,0,0.362,0,20.50159,26.05408
4,B밝기변화제동등,고감속,7,0.14325,1.611,0,1,31.8965,47.13965
4,B밝기변화제동등,저감속,18,0,0,1.383,0,21.11741,27.39025
4,B밝기변화제동등,저감속,19,0,0,0,0,49.80078,53.2559
4,B밝기변화제동등,저감속,20,0,0,0,0,39.01176,43.14812
4,B밝기변화제동등,고감속,8,0.15742,1.42,0,1,20.49474,27.95056
4,B밝기변화제동등,고감속,9,0,0,0,0,36.23928,42.2163
4,B밝기변화제동등,저감속,21,0,0,0,0,35.63578,42.2163
4,B밝기변화제동등,저감속,22,0,0,0,0,16.85084,20.80076
4,B밝기변화제동등,고감속,10,0,0,0,0,39.2878,49.31557
4,B밝기변화제동등,저감속,23,0,0,0.265,0,38.54804,46.16032
4,B밝기변화제동등,저감속,24,0.02622,1.434,0.156,1,18.02446,28.99002
4,B밝기변화제동등,저감속,25,0,0,0.73,0,17.24866,19.64767
4,C점멸주파수변화제동등,저감속,1,0,0,1.335,0,24.38841,27.15855
4,C점멸주파수변화제동등,저감속,2,0,0,1.096,0,33.87504,35.01198
4,C점멸주파수변화제동등,고감속,1,0.14987,0.971,0,1,30.89984,36.1735
4,C점멸주파수변화제동등,저감속,3,0.18705,0.883,0,1,31.17863,36.03769
4,C점멸주파수변화제동등,고감속,2,0.1226,1.602,0.96,1,23.7712,34.80843
4,C점멸주파수변화제동등,저감속,4,0,0,0.355,0,22.01997,28.70232
4,C점멸주파수변화제동등,저감속,5,0,0,1.308,0,25.15988,26.63301
4,C점멸주파수변화제동등,저감속,6,0,0,0,0,34.35561,35.8578
4,C점멸주파수변화제동등,고감속,3,0.21925,0.893,0.04,1,17.60887,27.17862
4,C점멸주파수변화제동등,고감속,4,0.18421,1.429,0.7,1,25.05923,36.74512
4,C점멸주파수변화제동등,저감속,7,0,0,0,0,26.99024,28.68631
4,C점멸주파수변화제동등,고감속,5,0.03742,2.021,0.642,1,23.17107,33.81477
4,C점멸주파수변화제동등,저감속,8,0,0,0.392,0,19.93325,25.27737
4,C점멸주파수변화제동등,저감속,9,0,0,0,0,23.7441,25.44416
4,C점멸주파수변화제동등,저감속,10,0,0,1.57,0,30.25582,33.22532
4,C점멸주파수변화제동등,저감속,11,0,0,1.975,0,35.16363,41.49945
4,C점멸주파수변화제동등,고감속,6,0.15322,1.262,0.655,1,22.16389,31.26727
4,C점멸주파수변화제동등,저감속,12,0.10223,1.043,0.401,1,24.56119,31.04388
4,C점멸주파수변화제동등,저감속,13,0,0,0.076,0,22.63021,25.2506
4,C점멸주파수변화제동등,저감속,14,0,0,1.053,0,25.05674,28.2714
4,C점멸주파수변화제동등,저감속,15,0.00213,2.265,0.917,1,26.20789,32.09181
4,C점멸주파수변화제동등,저감속,16,0,0,0,0,28.61645,31.08917
4,C점멸주파수변화제동등,고감속,7,0.00913,1.861,1.093,1,28.48639,36.00759
4,C점멸주파수변화제동등,저감속,17,0,0,0.607,0,43.5533,45.98349
4,C점멸주파수변화제동등,저감속,18,0,0,0.386,0,36.14484,39.62492
4,C점멸주파수변화제동등,고감속,8,0.17412,1.321,0,1,16.85277,27.74291
4,C점멸주파수변화제동등,저감속,19,0,0,0,0,14.82959,15.18674
4,C점멸주파수변화제동등,저감속,20,0,0,0,0,28.13197,30.6406
4,C점멸주파수변화제동등,저감속,21,0.19914,1.607,0.831,1,31.24581,38.89561
4,C점멸주파수변화제동등,고감속,9,0.21436,1.419,0.643,1,31.24581,38.89561
4,C점멸주파수변화제동등,저감속,22,0,0,0,0,24.35037,27.60504
4,C점멸주파수변화제동등,저감속,23,0,0,0.581,0,38.81177,39.27724
4,D면적변화제동등,저감속,1,0,0,0.447,0,30.39949,31.66701
4,D면적변화제동등,저감속,2,0,0,0.928,0,29.9902,33.67475
4,D면적변화제동등,고감속,1,0.1644,1.421,0.567,1,31.48791,35.03057
4,D면적변화제동등,저감속,3,0,0,0.237,0,24.70661,31.31603
4,D면적변화제동등,저감속,4,0,0,0,0,55.24244,56.90878
4,D면적변화제동등,저감속,5,0,0,0,0,32.39233,37.0892
4,D면적변화제동등,고감속,2,0.1718,1,0.04,1,13.78322,27.87074
4,D면적변화제동등,저감속,6,0.10049,0,0,1,10.17282,17.0653
4,D면적변화제동등,고감속,3,0.18891,1.264,0,1,30.95465,38.30892
4,D면적변화제동등,저감속,7,0,0,0,0,21.56325,30.28333
4,D면적변화제동등,저감속,8,0,0,0,0,39.24891,41.05498
4,D면적변화제동등,고감속,4,0.03898,1.625,0.634,1,28.02431,39.95602
4,D면적변화제동등,저감속,9,0,0,0.132,0,32.70962,38.51983
4,D면적변화제동등,저감속,10,0,0,0.579,0,30.03092,33.17755
4,D면적변화제동등,고감속,5,0.14432,1.336,0.332,1,29.24274,42.38557
4,D면적변화제동등,저감속,11,0.27265,0,0,0,29.35193,32.38966
4,D면적변화제동등,저감속,12,0,0,0.525,0,29.93297,32.8348
4,D면적변화제동등,저감속,13,0,0,0.5,0,37.32429,38.73446
4,D면적변화제동등,저감속,14,0,0,0.128,0,33.36355,39.13367
4,D면적변화제동등,저감속,15,0,0,0.331,0,41.5719,43.18507
4,D면적변화제동등,고감속,6,0.15476,1.584,0,1,29.34928,37.86357
4,D면적변화제동등,저감속,16,0.16935,1.217,0,1,29.59853,37.59279
4,D면적변화제동등,저감속,17,0,0,0.208,0,48.15852,48.89492
4,D면적변화제동등,저감속,18,0,0,0.632,0,47.0755,52.0945
4,D면적변화제동등,고감속,7,0.06455,1.819,0.55,1,39.55494,52.0945
4,D면적변화제동등,저감속,19,0,0,0,0,20.83854,27.30116
4,D면적변화제동등,고감속,8,0.01926,2.205,0,1,31.13921,40.34148
4,D면적변화제동등,저감속,20,0,0,0,0,19.08839,28.28245
4,D면적변화제동등,저감속,21,0,0,0.412,0,22.53775,26.53906
4,D면적변화제동등,저감속,22,0,0,0.425,0,36.0536,38.9284
4,D면적변화제동등,고감속,9,0.248,1.314,0.683,1,12.525,32.37296
4,D면적변화제동등,저감속,23,0,0,0.506,0,27.3505,29.47677
4,D면적변화제동등,저감속,24,0,0,0.245,0,35.03006,37.39507
4,D면적변화제동등,저감속,25,0,0,0,0,34.74706,35.40478
4,D면적변화제동등,고감속,10,0.15308,1.697,0,1,20.75447,28.20576
5,A기본제동등,저감속,1,0,0,0.55,0,19.95515,22.26317
5,A기본제동등,저감속,2,0,0,0.679,0,36.10791,37.55023
5,A기본제동등,고감속,1,0.05956,2.158,0.48,1,24.48725,37.55023
5,A기본제동등,저감속,3,0,0,0.213,0,22.78146,25.79904
5,A기본제동등,저감속,4,0,0,0.292,0,27.62787,32.4952
5,A기본제동등,저감속,5,0,0,0,0,29.04574,29.49581
5,A기본제동등,고감속,2,0.0786,1.375,0.42,1,24.1564,32.01807
5,A기본제동등,저감속,6,0,0,0.484,0,28.76215,31.31921
5,A기본제동등,고감속,3,0.01405,1.999,0,1,17.97632,27.09397
5,A기본제동등,저감속,7,0,0,0.476,0,24.63853,26.18264
5,A기본제동등,저감속,8,0,0,0.639,0,35.11614,35.66343
5,A기본제동등,저감속,9,0,0,0.124,0,25.65032,30.01599
5,A기본제동등,고감속,4,0.03901,1.528,0.458,1,17.73289,28.44438
5,A기본제동등,저감속,10,0,0,0.332,0,23.4976,25.2793
5,A기본제동등,저감속,11,0,0,0.322,0,28.46327,29.42817
5,A기본제동등,저감속,12,0,0,0,0,39.97626,41.05331
5,A기본제동등,고감속,5,0.01048,2.637,0.966,1,26.66457,41.05331
5,A기본제동등,저감속,13,0.05033,0.582,0,1,26.16286,33.18176
5,A기본제동등,저감속,14,0,0,0.378,0,22.42255,24.20071
5,A기본제동등,고감속,6,0.05005,1.118,0,1,20.39179,30.39558
5,A기본제동등,저감속,15,0,0,0.485,0,21.39027,29.08848
5,A기본제동등,고감속,7,0.0492,1.432,0.402,1,18.09586,24.64391
5,A기본제동등,저감속,16,0,0,0.445,0,21.32695,22.50905
5,A기본제동등,저감속,17,0,0,0,0,27.51808,28.06128
5,A기본제동등,고감속,8,0.05139,1.451,0.58,1,21.26661,31.74492
5,A기본제동등,저감속,18,0.03173,1.235,0.364,1,23.61632,31.62696
5,A기본제동등,저감속,19,0,0,0.341,0,20.13051,24.12167
5,A기본제동등,저감속,20,0,0,0.491,0,25.62518,26.1482
5,A기본제동등,고감속,9,0,0,1.251,0,41.02576,47.86741
5,A기본제동등,저감속,21,0,0,0,0,46.38528,47.86741
5,B밝기변화제동등,저감속,1,0,0,0.212,0,15.8064,18.89728
5,B밝기변화제동등,고감속,1,0.06013,1.04,0.402,1,16.58235,21.56626
5,B밝기변화제동등,고감속,2,0.09767,0.905,0.33,1,11.56438,20.86845
5,B밝기변화제동등,저감속,2,0,0,0,0,19.1687,19.38406
5,B밝기변화제동등,고감속,3,0.02791,1.797,0,1,15.81311,25.01484
5,B밝기변화제동등,저감속,3,0.04851,0.693,0,1,16.12644,23.40226
5,B밝기변화제동등,저감속,4,0,0,0,0,24.45081,25.29934
5,B밝기변화제동등,저감속,5,0,0,0.656,0,24.47836,30.82296
5,B밝기변화제동등,저감속,6,0,0,1.494,0,25.20038,31.87571
5,B밝기변화제동등,저감속,7,0,0,0.039,0,22.13094,26.26182
5,B밝기변화제동등,저감속,8,0.00033,1.679,0.517,1,21.54675,27.60196
5,B밝기변화제동등,고감속,4,0.02788,1.442,0.28,1,17.64305,27.58037
5,B밝기변화제동등,저감속,9,0,0,0.448,0,24.17654,25.60802
5,B밝기변화제동등,저감속,10,0,0,0.431,0,26.6016,29.96032
5,B밝기변화제동등,저감속,11,0,0,2.214,0,26.31958,34.11359
5,B밝기변화제동등,저감속,12,0,0,0.377,0,24.40931,26.67292
5,B밝기변화제동등,저감속,13,0,0,1.164,0,33.34095,35.32526
5,B밝기변화제동등,저감속,14,0.00241,0.967,0.106,1,20.97953,27.31425
5,B밝기변화제동등,고감속,5,0.05643,0.897,0.072,1,13.33767,27.03788
5,B밝기변화제동등,저감속,15,0,0,0.365,0,20.59987,21.18342
5,B밝기변화제동등,저감속,16,0,0,1.496,0,26.68703,33.94801
5,B밝기변화제동등,고감속,6,0.01766,1.487,0,2,20.80139,29.11753
5,B밝기변화제동등,저감속,17,0.0174,0.709,0,2,21.82681,27.69102
5,B밝기변화제동등,고감속,7,0.02936,1.043,0.399,2,21.0223,28.95343
5,B밝기변화제동등,저감속,18,0,0,0.636,0,23.05263,24.63969
5,B밝기변화제동등,저감속,19,0,0,0.459,0,22.8924,25.67419
5,B밝기변화제동등,고감속,8,0.01598,1.463,0.413,1,20.03349,28.88511
5,B밝기변화제동등,저감속,20,0,0,0.359,0,16.04092,21.1153
5,B밝기변화제동등,저감속,21,0,0,0,0,20.42504,22.20775
5,B밝기변화제동등,저감속,22,0,0,0.634,0,31.83758,33.13985
5,B밝기변화제동등,고감속,9,0.06654,1.314,0.579,1,20.57674,33.443
5,B밝기변화제동등,저감속,23,0.09973,0.504,0,1,20.88094,30.18118
5,C점멸주파수변화제동등,저감속,1,0,0,0.762,0,20.11884,22.24651
5,C점멸주파수변화제동등,저감속,2,0,0,1.232,0,26.13822,27.99298
5,C점멸주파수변화제동등,저감속,3,0,0,1.767,0,24.5616,31.17367
5,C점멸주파수변화제동등,저감속,4,0,0,0,0,22.85108,23.68382
5,C점멸주파수변화제동등,저감속,5,0,0,0.527,0,27.33677,29.42182
5,C점멸주파수변화제동등,저감속,6,0.05781,2,0.864,1,30.43984,39.17178
5,C점멸주파수변화제동등,고감속,1,0.04464,1.844,0.708,1,31.68552,39.17178
5,C점멸주파수변화제동등,저감속,7,0,0,0.039,0,26.94865,27.53137
5,C점멸주파수변화제동등,저감속,8,0.02925,1.606,0.527,1,26.03843,34.81472
5,C점멸주파수변화제동등,고감속,2,0.03106,1.457,0.378,1,26.26327,34.81472
5,C점멸주파수변화제동등,저감속,9,0,0,0,0,23.72892,24.32166
5,C점멸주파수변화제동등,고감속,3,0.03319,0.8,0.28,1,15.14329,27.67741
5,C점멸주파수변화제동등,저감속,10,0,0,0.326,0,18.84107,22.75783
5,C점멸주파수변화제동등,저감속,11,0,0,0.04,0,21.79102,25.9518
5,C점멸주파수변화제동등,고감속,4,0.02427,1.255,0.347,1,20.74941,29.08886
5,C점멸주파수변화제동등,저감속,12,0,0,0,0,19.82697,20.02128
5,C점멸주파수변화제동등,고감속,5,0.02304,1.404,0.453,1,17.62428,24.13016
5,C점멸주파수변화제동등,저감속,13,0,0,0.397,0,22.20273,24.67802
5,C점멸주파수변화제동등,저감속,14,0,0,0.538,0,24.20521,25.63947
5,C점멸주파수변화제동등,저감속,15,0,0,1.127,0,27.72705,31.30438
5,C점멸주파수변화제동등,저감속,16,0,0,0.457,0,22.376,28.73242
5,C점멸주파수변화제동등,저감속,17,0,0,0.97,0,44.33208,45.50482
5,C점멸주파수변화제동등,고감속,6,0,0,0.796,0,36.34591,45.50482
